composition	zT	TmP	AtPC	AtPA	V_C	V_A	CovC	CovA	CovDiff	CovRat	EN_C	EN_A	EN_Dif	AW_C	AW_A	AW_Dif	IE_C	IE_A	IE_Dif
Sn0.952Bi0.045Se0.98Br0.02	0.019375831	616.9196	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.019418816	666.1494	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.019374953	715.3014	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.952Bi0.045Se0.98Br0.02	0.031739535	764.4876	0.499248873	0.500751127	14.633	16.02	1.41225677	1.1596	0.25265677	1.217882693	1.962708124	2.5582	-0.595491876	122.7843898	78.98966	43.79472982	7.341264092	9.793628	-2.452363908
Sn0.953Bi0.046Se0.955Br0.045	0.00012874	302.29528	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.000263985	325.59178	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.000848325	371.53032	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.002261967	419.0973	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.005291354	466.4794	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.012166578	514.1746	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.015678452	562.9714	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.023441216	611.4549	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.025489875	660.3868	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.033960639	709.6202	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
Sn0.953Bi0.046Se0.955Br0.045	0.055321756	758.9583	0.499749875	0.500250125	14.676	16.045	1.412302302	1.1591	0.253202302	1.218447332	1.962762763	2.56845	-0.605687237	122.8665936	79.012985	43.85360861	7.341210911	9.845163	-2.503952089
